tests/873_closure_gc_root.fi	pos	SAME	0	0	-
tests/872_closure_capture.fi	pos	SAME	0	0	-
tests/875_closure_callback.fi	pos	SAME	0	0	-
tests/910_css_tokenizer.fi	pos	SAME	0	0	-
tests/900_dom_core.fi	pos	SAME	0	0	-
tests/912_css_anb.fi	pos	SAME	0	0	-
tests/901_dom_tree_gc.fi	pos	SAME	0	0	-
tests/841_gcvec_incremental.fi	pos	SAME	0	0	-
tests/911_css_parser.fi	pos	SAME	0	0	-
tests/902_tree_construction.fi	pos	SAME	0	0	-
tests/1500_js_builtins2.fi	pos	SAME	0	0	-
tests/913_css_selectors.fi	pos	SAME	0	0	-
tests/914_css_cascade.fi	pos	SAME	0	0	-
tests/915_css_gc.fi	pos	SAME	0	0	-
tests/970_fs_layout.fi	pos	SAME	42	42	-
tests/971_round_robin.fi	pos	SAME	42	42	-
tests/chain/deep.fi	pos	SKIPPED	1	8	-
tests/chain/mid.fi	pos	SKIPPED	1	8	-
tests/modules/bounds.fi	pos	SKIPPED	1	8	-
tests/modules/core/deep.fi	pos	SKIPPED	1	8	-
tests/modules/core/gccore.fi	pos	SKIPPED	1	8	-
tests/modules/core/mid.fi	pos	SKIPPED	1	8	-
tests/modules/core/templates.fi	pos	SKIPPED	1	8	-
tests/modules/draw.fi	pos	SKIPPED	1	8	-
tests/modules/error_source.fi	pos	SKIPPED	1	8	-
tests/940_layout_box_model.fi	pos	SAME	0	0	-
tests/modules/geo.fi	pos	SKIPPED	1	8	-
tests/modules/math.fi	pos	SKIPPED	1	8	-
tests/modules/nogc_hot.fi	pos	SKIPPED	1	8	-
tests/modules/rc.fi	pos	SKIPPED	1	8	-
tests/modules/state.fi	pos	SKIPPED	1	8	-
tests/modules/text.fi	pos	SKIPPED	1	2	-
tests/nogc_waits_on_gc/nogc_gc_allocation.fi	pos	SKIPPED	1	1	-
tests/nogc_waits_on_gc/nogc_gc_field.fi	pos	SKIPPED	1	1	-
tests/opt/block_merge.fi	pos	SAME	3	3	-
tests/opt/cells_alias_clobber.fi	pos	SAME	0	0	-
tests/opt/cse_common.fi	pos	SAME	5	5	-
tests/opt/dead_after_if.fi	pos	SAME	8	8	-
tests/opt/dead_branch.fi	pos	SAME	42	42	-
tests/opt/dead_loop.fi	pos	SAME	3	3	-
tests/opt/dead_store.fi	pos	SAME	7	7	-
tests/opt/fold_arith.fi	pos	SAME	42	42	-
tests/opt/fold_bits.fi	pos	SAME	90	90	-
tests/opt/fold_cast_shift.fi	pos	SAME	100	100	-
tests/opt/inline_call.fi	pos	SAME	9	9	-
tests/opt/licm_hoist.fi	pos	SAME	42	42	-
tests/opt/mem2reg_single_store.fi	pos	SAME	42	42	-
tests/opt/redundant_check.fi	pos	SAME	12	12	-
tests/1503_js_r74_gc.fi	pos	SAME	0	0	-
tests/opt/regalloc_loop.fi	pos	SAME	55	55	-
tests/modules/fhelper.fi	pos	SKIPPED	1	8	-
tests/942_layout_inline_flow.fi	pos	SAME	0	0	-
tests/943_layout_float_position.fi	pos	SAME	0	0	-
tests/944_layout_flex.fi	pos	SAME	0	0	-
tests/941_layout_margin_collapse.fi	pos	SAME	0	0	-
tests/945_layout_gc.fi	pos	SAME	0	0	-
tests/lexneg/bytes_literal.fi	neg	REFUSED_MUTE	1	1	-
tests/lexneg/digit_wrong_base.fi	neg	REFUSED_MUTE	1	1	-
tests/lexneg/block_comment_open.fi	neg	REFUSED_MUTE	1	1	-
tests/lexneg/exponent_empty.fi	neg	REFUSED_MUTE	1	1	-
tests/lexneg/literal_open.fi	neg	REFUSED_MUTE	1	1	-
tests/lexneg/surrogate.fi	neg	REFUSED_MUTE	1	1	-
