# firn-dom-soak v1 variante=gc
# spalten: t_ms	zyklen	rss_kib	lebende	sammellaeufe	heap_bytes	pause_max_ns
1888357	1163400000	1696	118	1136053	1572864	31113200
1894622	1167400000	1696	118	1139959	1572864	31113200
1900957	1171400000	1696	96	1143865	1572864	31113200
1907289	1175400000	1696	103	1147771	1572864	31113200
1916108	1179400000	1696	95	1151677	1572864	31113200
1922478	1183400000	1696	113	1155583	1572864	31113200
1928498	1187400000	1696	87	1159489	1572864	31113200
1934487	1191400000	1696	104	1163395	1572864	31113200
1940290	1195400000	1696	118	1167301	1572864	31113200
1946202	1199400000	1696	110	1171207	1572864	31113200
1952504	1203400000	1696	91	1175113	1572864	31113200
1958387	1207400000	1696	87	1179019	1572864	31113200
1963829	1211400000	1696	118	1182925	1572864	31113200
1969241	1215400000	1696	94	1186831	1572864	31113200
1974738	1219400000	1696	110	1190736	1572864	31113200
1980122	1223400000	1696	113	1194642	1572864	31113200
1985599	1227400000	1696	87	1198548	1572864	31113200
1991120	1231400000	1696	103	1202454	1572864	31113200
1996617	1235400000	1696	103	1206360	1572864	31113200
2002289	1239400000	1696	94	1210266	1572864	31113200
2008232	1243400000	1696	91	1214172	1572864	31113200
2014046	1247400000	1696	87	1218078	1572864	31113200
2019642	1251400000	1696	113	1221984	1572864	31113200
2025392	1255400000	1696	106	1225890	1572864	31113200
2030750	1259400000	1696	94	1229796	1572864	31113200
2036269	1263400000	1696	109	1233702	1572864	31113200
2041988	1267400000	1696	91	1237608	1572864	31113200
2047904	1271400000	1696	104	1241514	1572864	31113200
2053879	1275400000	1696	94	1245420	1572864	31113200
2059678	1279400000	1696	110	1249326	1572864	31113200
2065474	1283400000	1696	110	1253232	1572864	31113200
2071032	1287400000	1696	110	1257138	1572864	31113200
2076744	1291400000	1696	110	1261044	1572864	31113200
2082502	1295400000	1696	110	1264950	1572864	31113200
2088341	1299400000	1696	112	1268856	1572864	31113200
2093843	1303400000	1696	112	1272762	1572864	31113200
