# firn-gc-pause v1
# spalten: t_ms	zyklen	rss_kib	lebende	sammellaeufe	heap_bytes	pause_max_ns
214	384000	1112	8	181	1048576	181502
214	385000	1368	17	182	1310720	181502
215	386000	1368	17	182	1310720	181502
215	387000	1368	13	183	1310720	181502
216	388000	1368	13	183	1310720	181502
216	389000	1368	13	183	1310720	181502
217	390000	856	8	184	786432	181502
218	391000	1368	8	184	1310720	181502
218	392000	1368	17	185	1310720	181502
219	393000	1368	17	185	1310720	181502
219	394000	1368	13	186	1310720	181502
220	395000	1368	13	186	1310720	181502
220	396000	856	8	187	786432	181502
221	397000	1112	8	187	1048576	181502
221	398000	1368	17	188	1310720	181502
222	399000	1368	17	188	1310720	181502
222	400000	1368	13	189	1310720	181502
223	401000	1368	13	189	1310720	181502
223	402000	856	8	190	786432	181502
224	403000	1112	8	190	1048576	181502
224	404000	1368	17	191	1310720	181502
225	405000	1368	17	191	1310720	181502
225	406000	1368	13	192	1310720	181502
226	407000	1368	13	192	1310720	181502
226	408000	1368	13	192	1310720	181502
227	409000	856	8	193	786432	181502
228	410000	1368	8	193	1310720	181502
228	411000	1368	17	194	1310720	181502
229	412000	1368	17	194	1310720	181502
229	413000	1368	13	195	1310720	181502
229	414000	1368	13	195	1310720	181502
230	415000	856	8	196	786432	181502
231	416000	1112	8	196	1048576	181502
231	417000	1368	17	197	1310720	181502
232	418000	1368	17	197	1310720	181502
232	419000	1368	13	198	1310720	181502
233	420000	1368	13	198	1310720	181502
233	421000	856	8	199	786432	181502
234	422000	1112	8	199	1048576	181502
234	423000	1368	17	200	1310720	181502
235	424000	1368	17	200	1310720	181502
235	425000	1368	13	201	1310720	181502
236	426000	1368	13	201	1310720	181502
236	427000	1368	13	201	1310720	181502
237	428000	856	8	202	786432	181502
237	429000	1368	8	202	1310720	181502
238	430000	1368	17	203	1310720	181502
238	431000	1368	17	203	1310720	181502
239	432000	1368	13	204	1310720	181502
240	433000	1368	13	204	1310720	181502
240	434000	856	8	205	786432	181502
241	435000	1112	8	205	1048576	181502
241	436000	1368	17	206	1310720	181502
242	437000	1368	17	206	1310720	181502
242	438000	1368	13	207	1310720	181502
243	439000	1368	13	207	1310720	181502
243	440000	856	8	208	786432	181502
244	441000	1112	8	208	1048576	181502
245	442000	1368	17	209	1310720	181502
245	443000	1368	17	209	1310720	181502
245	444000	1368	17	209	1310720	181502
246	445000	1368	13	210	1310720	181502
246	446000	1368	13	210	1310720	181502
247	447000	856	8	211	786432	181502
248	448000	1368	8	211	1310720	181502
248	449000	1368	17	212	1310720	181502
249	450000	1368	17	212	1310720	181502
249	451000	1368	13	213	1310720	181502
250	452000	1368	13	213	1310720	181502
250	453000	856	8	214	786432	181502
251	454000	1112	8	214	1048576	181502
252	455000	1368	17	215	1310720	181502
252	456000	1368	17	215	1310720	181502
253	457000	1368	13	216	1310720	181502
253	458000	1368	13	216	1310720	181502
254	459000	856	8	217	786432	181502
254	460000	1112	8	217	1048576	181502
255	461000	1368	17	218	1310720	181502
255	462000	1368	17	218	1310720	181502
256	463000	1368	17	218	1310720	181502
256	464000	1368	13	219	1310720	181502
257	465000	1368	13	219	1310720	181502
257	466000	856	8	220	786432	181502
258	467000	1368	8	220	1310720	181502
258	468000	1368	17	221	1310720	181502
259	469000	1368	17	221	1310720	181502
259	470000	1368	13	222	1310720	181502
260	471000	1368	13	222	1310720	181502
260	472000	856	8	223	786432	181502
261	473000	1112	8	223	1048576	181502
261	474000	1368	17	224	1310720	181502
262	475000	1368	17	224	1310720	181502
262	476000	1368	13	225	1310720	181502
263	477000	1368	13	225	1310720	181502
263	478000	856	8	226	786432	181502
264	479000	1112	8	226	1048576	181502
264	480000	1368	17	227	1310720	181502
265	481000	1368	17	227	1310720	181502
265	482000	1368	17	227	1310720	181502
266	483000	1368	13	228	1310720	181502
266	484000	1368	13	228	1310720	181502
267	485000	856	8	229	786432	181502
267	486000	1112	8	229	1048576	181502
268	487000	1368	17	230	1310720	181502
269	488000	1368	17	230	1310720	181502
269	489000	1368	13	231	1310720	181502
270	490000	1368	13	231	1310720	181502
270	491000	856	8	232	786432	181502
271	492000	1112	8	232	1048576	181502
272	493000	1368	17	233	1310720	181502
272	494000	1368	17	233	1310720	181502
273	495000	1368	13	234	1310720	181502
273	496000	1368	13	234	1310720	181502
274	497000	856	8	235	786432	181502
274	498000	1112	8	235	1048576	181502
275	499000	1368	17	236	1310720	181502
275	500000	1368	17	236	1310720	181502
276	501000	1368	17	236	1310720	181502
276	502000	1368	13	237	1310720	181502
277	503000	1368	13	237	1310720	181502
277	504000	856	8	238	786432	181502
278	505000	1112	8	238	1048576	181502
278	506000	1368	17	239	1310720	181502
279	507000	1368	17	239	1310720	181502
279	508000	1368	13	240	1310720	181502
280	509000	1368	13	240	1310720	181502
280	510000	856	8	241	786432	181502
281	511000	1112	8	241	1048576	181502
282	512000	1368	17	242	1310720	181502
282	513000	1368	17	242	1310720	181502
282	514000	1368	13	243	1310720	181502
283	515000	1368	13	243	1310720	181502
284	516000	856	8	244	786432	181502
284	517000	1112	8	244	1048576	181502
285	518000	1368	8	244	1310720	181502
285	519000	1368	17	245	1310720	181502
286	520000	1368	17	245	1310720	181502
286	521000	1368	13	246	1310720	181502
287	522000	1368	13	246	1310720	181502
287	523000	856	8	247	786432	181502
288	524000	1112	8	247	1048576	181502
289	525000	1368	17	248	1310720	181502
289	526000	1368	17	248	1310720	181502
290	527000	1368	13	249	1310720	181502
290	528000	1368	13	249	1310720	181502
291	529000	856	8	250	786432	181502
291	530000	1112	8	250	1048576	181502
292	531000	1368	17	251	1310720	181502
292	532000	1368	17	251	1310720	181502
293	533000	1368	13	252	1310720	181502
293	534000	1368	13	252	1310720	181502
294	535000	856	8	253	786432	181502
294	536000	856	8	253	786432	181502
295	537000	1368	8	253	1310720	181502
296	538000	1368	17	254	1310720	181502
296	539000	1368	17	254	1310720	181502
297	540000	1368	13	255	1310720	181502
297	541000	1368	13	255	1310720	181502
298	542000	856	8	256	786432	181502
298	543000	1112	8	256	1048576	181502
299	544000	1368	17	257	1310720	181502
299	545000	1368	17	257	1310720	181502
300	546000	1368	13	258	1310720	181502
300	547000	1368	13	258	1310720	181502
301	548000	856	8	259	786432	181502
301	549000	1112	8	259	1048576	181502
302	550000	1368	17	260	1310720	181502
302	551000	1368	17	260	1310720	181502
303	552000	1368	13	261	1310720	181502
303	553000	1368	13	261	1310720	181502
304	554000	856	8	262	786432	181502
304	555000	856	8	262	786432	181502
305	556000	1368	8	262	1310720	181502
306	557000	1368	17	263	1310720	181502
306	558000	1368	17	263	1310720	181502
307	559000	1368	13	264	1310720	181502
307	560000	1368	13	264	1310720	181502
307	561000	856	8	265	786432	181502
308	562000	1112	8	265	1048576	181502
309	563000	1368	17	266	1310720	181502
309	564000	1368	17	266	1310720	181502
310	565000	1368	13	267	1310720	181502
310	566000	1368	13	267	1310720	181502
311	567000	856	8	268	786432	181502
311	568000	1112	8	268	1048576	181502
312	569000	1368	17	269	1310720	181502
312	570000	1368	17	269	1310720	181502
313	571000	1368	13	270	1310720	181502
314	572000	1368	13	270	1310720	181502
314	573000	856	8	271	786432	181502
315	574000	856	8	271	786432	181502
316	575000	1368	8	271	1310720	181502
316	576000	1368	17	272	1310720	181502
317	577000	1368	17	272	1310720	181502
317	578000	1368	13	273	1310720	181502
318	579000	1368	13	273	1310720	181502
318	580000	856	8	274	786432	181502
319	581000	1112	8	274	1048576	181502
319	582000	1368	17	275	1310720	181502
320	583000	1368	17	275	1310720	181502
321	584000	1368	13	276	1310720	181502
321	585000	1368	13	276	1310720	181502
322	586000	856	8	277	786432	181502
322	587000	1112	8	277	1048576	181502
323	588000	1368	17	278	1310720	181502
323	589000	1368	17	278	1310720	181502
324	590000	1368	13	279	1310720	181502
324	591000	1368	13	279	1310720	181502
325	592000	1368	13	279	1310720	181502
325	593000	856	8	280	786432	181502
326	594000	1368	8	280	1310720	181502
326	595000	1368	17	281	1310720	181502
327	596000	1368	17	281	1310720	181502
327	597000	1368	13	282	1310720	181502
328	598000	1368	13	282	1310720	181502
328	599000	856	8	283	786432	181502
329	600000	1112	8	283	1048576	181502
329	601000	1368	17	284	1310720	181502
330	602000	1368	17	284	1310720	181502
330	603000	1368	13	285	1310720	181502
331	604000	1368	13	285	1310720	181502
331	605000	856	8	286	786432	181502
332	606000	1112	8	286	1048576	181502
332	607000	1368	17	287	1310720	181502
333	608000	1368	17	287	1310720	181502
333	609000	1368	13	288	1310720	181502
334	610000	1368	13	288	1310720	181502
334	611000	1368	13	288	1310720	181502
335	612000	856	8	289	786432	181502
335	613000	1368	8	289	1310720	181502
336	614000	1368	17	290	1310720	181502
337	615000	1368	17	290	1310720	181502
337	616000	1368	13	291	1310720	181502
338	617000	1368	13	291	1310720	181502
338	618000	856	8	292	786432	181502
339	619000	1112	8	292	1048576	181502
340	620000	1368	17	293	1310720	181502
340	621000	1368	17	293	1310720	181502
341	622000	1368	13	294	1310720	181502
341	623000	1368	13	294	1310720	181502
342	624000	856	8	295	786432	181502
343	625000	1112	8	295	1048576	181502
343	626000	1368	17	296	1310720	181502
344	627000	1368	17	296	1310720	181502
344	628000	1368	13	297	1310720	181502
345	629000	1368	13	297	1310720	181502
345	630000	1368	13	297	1310720	181502
346	631000	856	8	298	786432	181502
346	632000	1368	8	298	1310720	181502
347	633000	1368	17	299	1310720	181502
347	634000	1368	17	299	1310720	181502
348	635000	1368	13	300	1310720	181502
348	636000	1368	13	300	1310720	181502
349	637000	856	8	301	786432	181502
349	638000	1112	8	301	1048576	181502
350	639000	1368	17	302	1310720	181502
350	640000	1368	17	302	1310720	181502
351	641000	1368	13	303	1310720	181502
351	642000	1368	13	303	1310720	181502
352	643000	856	8	304	786432	181502
352	644000	1112	8	304	1048576	181502
353	645000	1368	17	305	1310720	181502
353	646000	1368	17	305	1310720	181502
354	647000	1368	13	306	1310720	181502
354	648000	1368	13	306	1310720	181502
355	649000	1368	13	306	1310720	181502
355	650000	856	8	307	786432	181502
356	651000	1368	8	307	1310720	181502
357	652000	1368	17	308	1310720	181502
357	653000	1368	17	308	1310720	181502
358	654000	1368	13	309	1310720	181502
358	655000	1368	13	309	1310720	181502
359	656000	856	8	310	786432	181502
359	657000	1112	8	310	1048576	181502
360	658000	1368	17	311	1310720	181502
361	659000	1368	17	311	1310720	181502
361	660000	1368	13	312	1310720	181502
361	661000	1368	13	312	1310720	181502
362	662000	856	8	313	786432	181502
363	663000	1112	8	313	1048576	181502
363	664000	1368	17	314	1310720	181502
364	665000	1368	17	314	1310720	181502
364	666000	1368	17	314	1310720	181502
364	667000	1368	13	315	1310720	181502
365	668000	1368	13	315	1310720	181502
365	669000	856	8	316	786432	181502
366	670000	1368	8	316	1310720	181502
367	671000	1368	17	317	1310720	181502
367	672000	1368	17	317	1310720	181502
368	673000	1368	13	318	1310720	181502
368	674000	1368	13	318	1310720	181502
369	675000	856	8	319	786432	181502
369	676000	1112	8	319	1048576	181502
370	677000	1368	17	320	1310720	181502
370	678000	1368	17	320	1310720	181502
371	679000	1368	13	321	1310720	181502
371	680000	1368	13	321	1310720	181502
372	681000	856	8	322	786432	181502
372	682000	1112	8	322	1048576	181502
373	683000	1368	17	323	1310720	181502
373	684000	1368	17	323	1310720	181502
374	685000	1368	17	323	1310720	181502
374	686000	1368	13	324	1310720	181502
375	687000	1368	13	324	1310720	181502
376	688000	856	8	325	786432	186412
376	689000	1368	8	325	1310720	186412
377	690000	1368	17	326	1310720	186412
377	691000	1368	17	326	1310720	186412
378	692000	1368	13	327	1310720	186412
378	693000	1368	13	327	1310720	186412
379	694000	856	8	328	786432	186412
379	695000	1112	8	328	1048576	186412
380	696000	1368	17	329	1310720	186412
380	697000	1368	17	329	1310720	186412
381	698000	1368	13	330	1310720	186412
381	699000	1368	13	330	1310720	186412
382	700000	856	8	331	786432	186412
382	701000	1112	8	331	1048576	186412
383	702000	1368	17	332	1310720	186412
384	703000	1368	17	332	1310720	186412
384	704000	1368	17	332	1310720	186412
385	705000	1368	13	333	1310720	186412
385	706000	1368	13	333	1310720	186412
386	707000	856	8	334	786432	186412
386	708000	1112	8	334	1048576	186412
387	709000	1368	17	335	1310720	186412
387	710000	1368	17	335	1310720	186412
388	711000	1368	13	336	1310720	186412
388	712000	1368	13	336	1310720	186412
389	713000	856	8	337	786432	186412
389	714000	1112	8	337	1048576	186412
390	715000	1368	17	338	1310720	186412
390	716000	1368	17	338	1310720	186412
391	717000	1368	13	339	1310720	186412
391	718000	1368	13	339	1310720	186412
392	719000	856	8	340	786432	186412
392	720000	1112	8	340	1048576	186412
393	721000	1368	17	341	1310720	186412
393	722000	1368	17	341	1310720	186412
394	723000	1368	17	341	1310720	186412
394	724000	1368	13	342	1310720	186412
395	725000	1368	13	342	1310720	186412
395	726000	856	8	343	786432	186412
396	727000	1112	8	343	1048576	186412
397	728000	1368	17	344	1310720	186412
397	729000	1368	17	344	1310720	186412
398	730000	1368	13	345	1310720	186412
398	731000	1368	13	345	1310720	186412
399	732000	856	8	346	786432	487615
400	733000	1112	8	346	1048576	487615
401	734000	1368	17	347	1310720	487615
