4072	485000	13404	120262	61	13631488	11357446
4072	486000	13404	120262	61	13631488	11357446
4072	487000	13404	120262	61	13631488	11357446
4073	488000	13404	120262	61	13631488	11357446
4073	489000	13660	120262	61	13893632	11357446
4074	490000	13916	120262	61	14155776	11357446
4139	491000	13148	120261	62	13369344	11357446
4140	492000	13148	120261	62	13369344	11357446
4140	493000	13148	120261	62	13369344	11357446
4141	494000	13148	120261	62	13369344	11357446
4141	495000	13148	120261	62	13369344	11357446
4141	496000	13148	120261	62	13369344	11357446
4142	497000	13404	120261	62	13631488	11357446
4142	498000	13660	120261	62	13893632	11357446
4212	499000	13148	120265	63	13369344	11357446
4213	500000	13148	120265	63	13369344	11357446
4213	501000	13148	120265	63	13369344	11357446
4214	502000	13148	120265	63	13369344	11357446
4214	503000	13148	120265	63	13369344	11357446
4215	504000	13148	120265	63	13369344	11357446
4215	505000	13148	120265	63	13369344	11357446
4216	506000	13660	120265	63	13893632	11357446
4217	507000	13916	120265	63	14155776	11357446
4294	508000	12892	120262	64	13107200	11357446
4294	509000	12892	120262	64	13107200	11357446
4294	510000	12892	120262	64	13107200	11357446
4295	511000	12892	120262	64	13107200	11357446
4296	512000	13148	120262	64	13369344	11357446
4296	513000	13148	120262	64	13369344	11357446
4297	514000	13404	120262	64	13631488	11357446
4297	515000	13660	120262	64	13893632	11357446
4375	516000	13148	120266	65	13369344	11357446
4375	517000	13148	120266	65	13369344	11357446
4376	518000	13148	120266	65	13369344	11357446
4376	519000	13148	120266	65	13369344	11357446
4377	520000	13148	120266	65	13369344	11357446
4377	521000	13148	120266	65	13369344	11357446
4378	522000	13148	120266	65	13369344	11357446
4379	523000	13660	120266	65	13893632	11357446
4379	524000	13916	120266	65	14155776	11357446
4455	525000	12892	120257	66	13107200	11357446
4456	526000	12892	120257	66	13107200	11357446
4456	527000	12892	120257	66	13107200	11357446
4457	528000	12892	120257	66	13107200	11357446
4457	529000	13148	120257	66	13369344	11357446
4458	530000	13148	120257	66	13369344	11357446
4459	531000	13404	120257	66	13631488	11357446
4459	532000	13660	120257	66	13893632	11357446
4539	533000	13404	120261	67	13631488	11357446
4540	534000	13404	120261	67	13631488	11357446
4540	535000	13404	120261	67	13631488	11357446
4541	536000	13404	120261	67	13631488	11357446
4541	537000	13404	120261	67	13631488	11357446
4542	538000	13404	120261	67	13631488	11357446
4542	539000	13404	120261	67	13631488	11357446
4543	540000	13660	120261	67	13893632	11357446
4543	541000	13916	120261	67	14155776	11357446
4620	542000	12892	120265	68	13107200	11357446
