# firn-gc-pause-gross v1
# spalten: t_ms	zyklen	rss_kib	lebende	sammellaeufe	heap_bytes	pause_max_ns
3334	326000	12380	120771	42	12582912	11672367
3335	327000	12380	120771	42	12582912	11672367
3335	328000	12636	120771	42	12845056	11672367
3336	329000	13148	120771	42	13369344	11672367
3337	330000	13148	120771	42	13369344	11672367
3338	331000	13660	120771	42	13893632	11672367
3420	332000	13404	120761	43	13631488	11672367
3420	333000	13404	120761	43	13631488	11672367
3421	334000	13404	120761	43	13631488	11672367
3421	335000	13404	120761	43	13631488	11672367
3422	336000	13404	120761	43	13631488	11672367
3422	337000	13404	120761	43	13631488	11672367
3423	338000	13404	120761	43	13631488	11672367
3423	339000	13660	120761	43	13893632	11672367
3424	340000	13916	120761	43	14155776	11672367
3506	341000	12380	120772	44	12582912	11672367
3507	342000	12380	120772	44	12582912	11672367
3507	343000	12380	120772	44	12582912	11672367
3508	344000	12380	120772	44	12582912	11672367
3508	345000	12380	120772	44	12582912	11672367
3509	346000	12892	120772	44	13107200	11672367
3510	347000	13148	120772	44	13369344	11672367
3511	348000	13660	120772	44	13893632	11672367
3595	349000	13404	120781	45	13631488	11672367
3595	350000	13404	120781	45	13631488	11672367
3596	351000	13404	120781	45	13631488	11672367
3596	352000	13404	120781	45	13631488	11672367
3597	353000	13404	120781	45	13631488	11672367
3597	354000	13404	120781	45	13631488	11672367
3598	355000	13404	120781	45	13631488	11672367
3598	356000	13660	120781	45	13893632	11672367
3599	357000	13916	120781	45	14155776	11672367
3681	358000	12380	120765	46	12582912	11672367
3681	359000	12380	120765	46	12582912	11672367
3682	360000	12380	120765	46	12582912	11672367
3682	361000	12380	120765	46	12582912	11672367
3683	362000	12380	120765	46	12582912	11672367
3684	363000	12892	120765	46	13107200	11672367
3684	364000	13148	120765	46	13369344	11672367
3685	365000	13660	120765	46	13893632	11672367
3733	366000	13916	120765	46	14155776	11672367
3768	367000	13404	120766	47	13631488	11672367
3768	368000	13404	120766	47	13631488	11672367
3769	369000	13404	120766	47	13631488	11672367
3769	370000	13404	120766	47	13631488	11672367
3770	371000	13404	120766	47	13631488	11672367
3770	372000	13404	120766	47	13631488	11672367
3771	373000	13404	120766	47	13631488	11672367
3771	374000	13916	120766	47	14155776	11672367
3854	375000	12636	120769	48	12845056	11672367
3854	376000	12636	120769	48	12845056	11672367
3855	377000	12636	120769	48	12845056	11672367
3855	378000	12636	120769	48	12845056	11672367
3856	379000	12892	120769	48	13107200	11672367
3857	380000	13148	120769	48	13369344	11672367
3857	381000	13404	120769	48	13631488	11672367
3858	382000	13916	120769	48	14155776	11672367
3859	383000	14172	120769	48	14417920	11672367
3945	384000	13404	120801	49	13631488	11672367
3945	385000	13404	120801	49	13631488	11672367
3946	386000	13404	120801	49	13631488	11672367
3946	387000	13404	120801	49	13631488	11672367
3947	388000	13404	120801	49	13631488	11672367
3947	389000	13404	120801	49	13631488	11672367
3948	390000	13404	120801	49	13631488	11672367
3949	391000	13660	120801	49	13893632	11672367
4032	392000	12636	120780	50	12845056	11672367
4033	393000	12636	120780	50	12845056	11672367
4033	394000	12636	120780	50	12845056	11672367
4033	395000	12636	120780	50	12845056	11672367
4034	396000	12636	120780	50	12845056	11672367
4035	397000	12892	120780	50	13107200	11672367
4036	398000	13404	120780	50	13631488	11672367
4036	399000	13916	120780	50	14155776	11672367
4037	400000	14172	120780	50	14417920	11672367
4124	401000	13404	120812	51	13631488	11672367
4124	402000	13404	120812	51	13631488	11672367
4125	403000	13404	120812	51	13631488	11672367
4126	404000	13404	120812	51	13631488	11672367
4126	405000	13404	120812	51	13631488	11672367
4127	406000	13404	120812	51	13631488	11672367
4127	407000	13404	120812	51	13631488	11672367
4128	408000	13916	120812	51	14155776	11672367
4214	409000	12636	120796	52	12845056	11672367
4215	410000	12636	120796	52	12845056	11672367
4215	411000	12636	120796	52	12845056	11672367
4216	412000	12636	120796	52	12845056	11672367
4216	413000	12892	120796	52	13107200	11672367
4217	414000	13148	120796	52	13369344	11672367
4218	415000	13404	120796	52	13631488	11672367
4218	416000	13660	120796	52	13893632	11672367
4219	417000	14172	120796	52	14417920	11672367
4309	418000	13404	120830	53	13631488	11672367
4309	419000	13404	120830	53	13631488	11672367
4310	420000	13404	120830	53	13631488	11672367
4310	421000	13404	120830	53	13631488	11672367
4311	422000	13404	120830	53	13631488	11672367
4311	423000	13404	120830	53	13631488	11672367
4312	424000	13404	120830	53	13631488	11672367
4312	425000	13660	120830	53	13893632	11672367
4366	426000	13916	120830	53	14155776	11672367
4392	427000	12380	120740	54	12582912	11672367
4393	428000	12380	120740	54	12582912	11672367
4393	429000	12380	120740	54	12582912	11672367
4394	430000	12636	120740	54	12845056	11672367
4395	431000	12892	120740	54	13107200	11672367
4396	432000	13148	120740	54	13369344	11672367
4396	433000	13404	120740	54	13631488	11672367
4397	434000	13916	120740	54	14155776	11672367
4475	435000	13404	120725	55	13631488	11672367
4475	436000	13404	120725	55	13631488	11672367
4476	437000	13404	120725	55	13631488	11672367
4476	438000	13404	120725	55	13631488	11672367
4477	439000	13404	120725	55	13631488	11672367
4477	440000	13404	120725	55	13631488	11672367
4478	441000	13404	120725	55	13631488	11672367
4478	442000	13660	120725	55	13893632	11672367
4479	443000	13916	120725	55	14155776	11672367
4558	444000	12380	120742	56	12582912	11672367
4558	445000	12380	120742	56	12582912	11672367
4559	446000	12380	120742	56	12582912	11672367
4559	447000	12636	120742	56	12845056	11672367
4560	448000	12892	120742	56	13107200	11672367
4561	449000	13404	120742	56	13631488	11672367
4562	450000	13404	120742	56	13631488	11672367
4563	451000	13916	120742	56	14155776	11672367
4646	452000	13660	120776	57	13893632	11672367
4647	453000	13660	120776	57	13893632	11672367
4647	454000	13660	120776	57	13893632	11672367
4648	455000	13660	120776	57	13893632	11672367
4648	456000	13660	120776	57	13893632	11672367
4649	457000	13660	120776	57	13893632	11672367
4649	458000	13660	120776	57	13893632	11672367
4650	459000	13916	120776	57	14155776	11672367
4651	460000	14172	120776	57	14417920	11672367
4733	461000	12636	120771	58	12845056	11672367
4734	462000	12636	120771	58	12845056	11672367
4734	463000	12636	120771	58	12845056	11672367
4735	464000	12636	120771	58	12845056	11672367
4736	465000	12892	120771	58	13107200	11672367
4736	466000	13148	120771	58	13369344	11672367
4737	467000	13404	120771	58	13631488	11672367
4738	468000	13916	120771	58	14155776	11672367
4824	469000	13404	120799	59	13631488	11672367
4824	470000	13404	120799	59	13631488	11672367
4825	471000	13404	120799	59	13631488	11672367
4825	472000	13404	120799	59	13631488	11672367
4826	473000	13404	120799	59	13631488	11672367
4826	474000	13404	120799	59	13631488	11672367
4826	475000	13404	120799	59	13631488	11672367
4827	476000	13404	120799	59	13631488	11672367
4828	477000	13916	120799	59	14155776	11672367
4910	478000	12380	120773	60	12582912	11672367
4911	479000	12380	120773	60	12582912	11672367
4913	480000	12380	120773	60	12582912	11672367
4913	481000	12380	120773	60	12582912	11672367
4914	482000	12380	120773	60	12582912	11672367
4915	483000	12892	120773	60	13107200	11672367
4915	484000	13148	120773	60	13369344	11672367
4916	485000	13660	120773	60	13893632	11672367
4996	486000	13404	120745	61	13631488	11672367
4996	487000	13404	120745	61	13631488	11672367
4997	488000	13404	120745	61	13631488	11672367
4997	489000	13404	120745	61	13631488	11672367
4998	490000	13404	120745	61	13631488	11672367
4998	491000	13404	120745	61	13631488	11672367
4999	492000	13404	120745	61	13631488	11672367
4999	493000	13404	120745	61	13631488	11672367
5000	494000	13916	120745	61	14155776	11672367
5086	495000	12380	120810	62	12582912	11672367
5087	496000	12380	120810	62	12582912	11672367
5087	497000	12380	120810	62	12582912	11672367
5088	498000	12380	120810	62	12582912	11672367
5089	499000	12636	120810	62	12845056	11672367
5089	500000	12892	120810	62	13107200	11672367
5090	501000	13148	120810	62	13369344	11672367
5091	502000	13660	120810	62	13893632	11672367
5092	503000	13916	120810	62	14155776	11672367
5176	504000	13148	120786	63	13369344	11672367
5177	505000	13148	120786	63	13369344	11672367
5177	506000	13148	120786	63	13369344	11672367
5178	507000	13148	120786	63	13369344	11672367
5178	508000	13148	120786	63	13369344	11672367
5178	509000	13148	120786	63	13369344	11672367
5179	510000	13148	120786	63	13369344	11672367
5180	511000	13660	120786	63	13893632	11672367
5260	512000	12380	120750	64	12582912	11672367
5261	513000	12380	120750	64	12582912	11672367
5261	514000	12380	120750	64	12582912	11672367
5261	515000	12380	120750	64	12582912	11672367
5262	516000	12380	120750	64	12582912	11672367
5263	517000	12636	120750	64	12845056	11672367
5263	518000	13148	120750	64	13369344	11672367
5264	519000	13660	120750	64	13893632	11672367
5265	520000	13916	120750	64	14155776	11672367
5345	521000	13404	120741	65	13631488	11672367
5345	522000	13404	120741	65	13631488	11672367
5346	523000	13404	120741	65	13631488	11672367
5346	524000	13404	120741	65	13631488	11672367
5347	525000	13404	120741	65	13631488	11672367
5347	526000	13404	120741	65	13631488	11672367
5348	527000	13404	120741	65	13631488	11672367
5348	528000	13660	120741	65	13893632	11672367
5429	529000	12380	120750	66	12582912	11672367
5429	530000	12380	120750	66	12582912	11672367
5430	531000	12380	120750	66	12582912	11672367
5430	532000	12380	120750	66	12582912	11672367
5430	533000	12380	120750	66	12582912	11672367
5431	534000	12636	120750	66	12845056	11672367
5432	535000	13148	120750	66	13369344	11672367
5433	536000	13660	120750	66	13893632	11672367
5433	537000	13916	120750	66	14155776	11672367
5518	538000	13404	120784	67	13631488	11672367
5518	539000	13404	120784	67	13631488	11672367
5519	540000	13404	120784	67	13631488	11672367
5519	541000	13404	120784	67	13631488	11672367
5520	542000	13404	120784	67	13631488	11672367
5520	543000	13404	120784	67	13631488	11672367
5521	544000	13404	120784	67	13631488	11672367
5521	545000	13660	120784	67	13893632	11672367
5608	546000	12380	120806	68	12582912	11672367
5608	547000	12380	120806	68	12582912	11672367
5609	548000	12380	120806	68	12582912	11672367
5609	549000	12380	120806	68	12582912	11672367
5610	550000	12380	120806	68	12582912	11672367
5610	551000	12636	120806	68	12845056	11672367
5611	552000	13148	120806	68	13369344	11672367
5612	553000	13404	120806	68	13631488	11672367
5612	554000	13916	120806	68	14155776	11672367
5692	555000	13404	120742	69	13631488	11672367
5693	556000	13404	120742	69	13631488	11672367
5693	557000	13404	120742	69	13631488	11672367
5694	558000	13404	120742	69	13631488	11672367
5694	559000	13404	120742	69	13631488	11672367
5695	560000	13404	120742	69	13631488	11672367
5695	561000	13404	120742	69	13631488	11672367
5696	562000	13660	120742	69	13893632	11672367
5703	563000	13916	120742	69	14155776	11672367
5777	564000	12380	120747	70	12582912	11672367
5777	565000	12380	120747	70	12582912	11672367
5778	566000	12380	120747	70	12582912	11672367
5778	567000	12636	120747	70	12845056	11672367
5779	568000	12892	120747	70	13107200	11672367
5779	569000	13148	120747	70	13369344	11672367
5780	570000	13404	120747	70	13631488	11672367
5780	571000	13660	120747	70	13893632	11672367
5859	572000	13404	120739	71	13631488	11672367
5860	573000	13404	120739	71	13631488	11672367
5860	574000	13404	120739	71	13631488	11672367
5861	575000	13404	120739	71	13631488	11672367
5861	576000	13404	120739	71	13631488	11672367
5862	577000	13404	120739	71	13631488	11672367
