# firn-gc-soak v1 mode=0 (0=replace, 1=keep/must grow)
# columns: t_ms rounds rss_kib live heap_bytes live_bytes collections pause_win_ns mark_win_ns sweep_win_ns stop_win_ns full_runs overflows asked
826236	6989824	31572	7666	32215040	11203808	6504	25687405	4276379	3070358	26262750	0	0	23552177776
831246	7037952	25624	7676	26103808	11586304	6550	13905297	4632773	219152	15784954	0	0	23714343304
836255	7085056	23528	7613	23953408	10535824	6593	17610650	4930255	236202	17947194	0	0	23870115944
841256	7126016	10192	7062	10313728	4949856	6635	16021096	4566452	256792	19998213	0	0	24021606784
846282	7161856	25584	7676	26062848	11044384	6669	15987546	4003677	221122	17798242	0	0	24152172656
851518	7208960	29592	7680	30167040	11034976	6711	16321009	3220100	216902	18422878	0	0	24307657824
856906	7256064	26504	7678	27004928	11630784	6754	18332217	5272828	228082	19564988	0	0	24462716568
862098	7303168	27896	7678	28430336	11602080	6797	16852723	4683732	232992	18965423	0	0	24616129248
867448	7351296	29996	7675	30576640	11623536	6842	16437141	3561572	225282	19440978	0	0	24779263320
872503	7398400	32808	7675	33468416	11401648	6885	17035096	4687193	239123	17257528	0	0	24935252784
877648	7446528	27556	7676	28082176	11505472	6931	17276388	4954445	223202	18051925	0	0	25097877536
882665	7494656	29828	7676	30412800	11521568	6976	15752794	3697104	229452	16803113	0	0	25259897208
887911	7542784	30700	7677	31309824	11449072	7022	17173527	5066566	352893	18419678	0	0	25424480576
892932	7570432	30796	10885	31420416	14247568	7051	23075290	9853880	219292	32901300	0	0	25536033440
898157	7616512	31904	7479	32538624	10742128	7091	17785722	5889453	232372	18068675	0	0	25682134128
903538	7663616	28416	7678	28958720	11542720	7133	21108272	4381990	3079198	21399685	0	0	25836449576
908761	7711744	29536	7678	30117888	11495264	7179	15593562	4525022	296473	19752191	0	0	25999166192
913873	7759872	29364	7677	29929472	11517520	7224	15889145	5013476	241093	18646000	0	0	26161810280
918940	7806976	33532	10882	34217984	14929760	7266	19665249	3693854	265552	22517055	0	0	26316306256
924167	7855104	30764	7678	31363072	11621056	7311	17038216	6339998	247573	22240983	0	0	26479036936
929340	7903232	30904	7676	31510528	11404192	7356	18481119	4171088	321013	18639320	0	0	26642095064
935084	7951360	30716	7682	31318016	11328672	7401	30736120	4561831	3125159	31037563	0	0	26804434008
940094	7981056	23324	7654	23748608	8239168	7434	24522494	4654573	3053508	24946228	0	0	26927043024
945229	8026112	29648	7677	30224384	10869936	7473	15793344	4434681	231072	19154375	0	0	27070004232
950270	8072192	27468	7677	27983872	11459760	7514	18563049	3925086	3050698	20168444	0	0	27215233552
955537	8119296	25660	7675	26140672	11588720	7556	16830563	5533110	242672	20121813	0	0	27369867768
960602	8167424	26012	7682	26497024	11418880	7602	14724344	4610852	248412	16116637	0	0	27532044944
965721	8215552	26488	7679	26988544	11552432	7647	15522321	4507691	234472	18310787	0	0	27694446664
970956	8263680	32080	7681	32710656	11384528	7692	15482962	4232258	220602	19479468	0	0	27857760304
976212	8311808	30512	7673	31113216	11740016	7737	16410791	4164058	249892	16811925	0	0	28020215896
981613	8359936	25532	7680	26013696	11560064	7783	21480268	4037877	270572	25440404	0	0	28184045400
987049	8408064	31356	7684	31977472	11470688	7827	17781953	4717163	250523	19374888	0	0	28346304672
992240	8455168	26504	7674	27013120	11640384	7869	18821193	3924816	285783	19247557	0	0	28500796800
997256	8503296	29904	7673	30482432	11606096	7915	14480403	4094898	273172	18577831	0	0	28664685760
1002327	8551424	32412	7675	33062912	11674832	7960	19056915	3552922	229802	19343928	0	0	28827615520
1007550	8580096	31572	10880	32219136	14063200	7990	20654390	10141064	249852	27460322	0	0	28945708464
1012864	8625152	27424	7683	27942912	10795152	8028	18241118	6381028	267523	22763539	0	0	29083716880
1018051	8672256	30604	7677	31203328	11467728	8071	17234668	3631053	245293	17509481	0	0	29238166104
1023082	8719360	28532	7677	29081600	11684240	8114	15601043	4069578	249733	18495460	0	0	29392966504
1028125	8767488	29452	7677	30019584	11639792	8159	15007198	5121547	229662	18341908	0	0	29556375224
1033380	8815616	31892	7681	32518144	11404656	8204	15431692	5571321	226102	19053185	0	0	29719078792
